"id","latitude","longitude","brightness","scan","track","brightT31","frp","acqDate","acqTime","daynight","satellite","confidence","version","alertLevel","alertSent","source","createdAt"
"5704",39.3814620030116,0,267.79644944107065,"0.71","0.75",317.5553668511127,1.649618235623829,"2025-10-02","2022","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5705",34.86606774058713,0,377.3631992593995,"0.59","0.7",304.46078430433363,7.9676322989070085,"2025-10-02","1198","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5706",29.94735090004749,0,302.71995138682587,"0.4","0.37",276.9565764678581,4.650656992049939,"2025-10-02","0838","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5707",19.84024017783098,0,334.8109960830059,"0.42","0.38",255.56858047300005,1.525705981694411,"2025-10-02","0736","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5708",47.41063432850975,0,296.6155323649895,"0.39","0.36",302.6789369838778,1.294876044222872,"2025-10-02","1142","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5709",26.98436189517714,0,241.6333751474038,"0.44","0.38",284.3802239119962,1.433366345083084,"2025-10-02","1465","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5710",41.225877181363884,0,273.305202279061,"0.4","0.6",254.39784370971336,0.763411198178558,"2025-10-02","2304","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5711",42.895211851165755,0,349.88530452633074,"0.48","0.65",297.4859622632409,2.6847143399383793,"2025-10-02","0548","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5712",42.826153182419944,0,295.28105540219946,"0.34","0.56",347.0414759199002,0.5984589542704916,"2025-10-02","1259","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5713",46.705838664902785,0,328.4280171111346,"0.39","0.36",262.46120356267306,1.477377927638383,"2025-10-02","0832","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5714",43.92983750437437,0,301.335596165369,"0.56","0.43",311.5642942489703,0.5559886119600028,"2025-10-02","1687","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5715",33.830048924689876,0,307.70073342416117,"0.45","0.63",296.77386553990664,2.1661077944459906,"2025-10-02","1740","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5716",33.20647194331297,0,319.9096438498809,"0.48","0.4",244.84840525360815,0.8800598504973318,"2025-10-02","0077","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5717",34.74287364365135,0,300.0745801158654,"0.5","0.41",259.7153871168071,1.2012123314643497,"2025-10-02","1005","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5718",32.6294399259446,0,326.62204067792175,"0.52","0.41",254.27020780042488,0.6842975684862562,"2025-10-02","0848","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5719",41.23197248248477,0,270.0572861399894,"0.48","0.64",341.3844036630411,1.6588384358803936,"2025-10-02","2333","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5720",43.562322600398616,0,317.15341432590765,"0.48","0.65",268.0893768200851,2.4869751074707795,"2025-10-02","1233","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5721",34.8567368946075,0,342.17315571750714,"1.65","1.26",327.3844620281498,21.4975394172188,"2025-10-02","1874","D","Terra","77","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5722",42.3616741703228,0,315.05095512481813,"0.43","0.62",251.58494073083577,2.665757136323478,"2025-10-02","0620","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5723",37.82468913363775,0,258.5165943722832,"0.35","0.57",224.95632712361646,1.418022270394358,"2025-10-02","0256","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5724",38.127338592677596,0,391.57532123397345,"1.28","1.12",265.87287815172476,14.96129093294264,"2025-10-02","2159","D","Terra","68","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5725",41.58005311671954,0,307.14034301077623,"0.43","0.62",268.96749447178985,3.337511522147557,"2025-10-02","0585","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5726",31.82634041966936,0,353.4070863804573,"0.46","0.39",276.06923545655076,1.012315245790328,"2025-10-02","0881","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5727",40.31797897530108,0,275.23952212657724,"0.57","0.52",303.91190103404995,1.4819986856279952,"2025-10-02","1489","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5728",39.354855938391196,0,337.29295888069595,"0.55","0.51",216.81435605582627,1.8790530399981213,"2025-10-02","1042","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5729",40.76223248471105,0,395.9464841681162,"0.38","0.36",308.78489516507034,1.0928732223050068,"2025-10-02","1020","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5730",30.12734452897444,0,273.89952192819226,"0.4","0.37",311.1782964943624,0.5035390075014409,"2025-10-02","0435","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5731",39.54554800223035,0,337.67766728560224,"1.07","1.03",284.9237152852917,5.310898949206595,"2025-10-02","0950","N","Terra","27","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5732",42.8029019702984,0,257.4134170158698,"0.39","0.59",287.4951249225792,0.7748254645548651,"2025-10-02","0256","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5733",40.407515685747335,0,273.21885453110997,"0.39","0.59",313.27367926649,0.9624112912451853,"2025-10-02","1033","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5734",36.14746019575199,0,302.8184476695587,"0.53","0.42",229.393470225695,1.2684012529720263,"2025-10-02","1655","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5735",19.079361398175745,0,304.664827957674,"0.43","0.46",320.07110651314065,1.3737932167599156,"2025-10-02","2043","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5736",39.90021235530553,0,304.33865285136204,"0.38","0.36",275.1353388627581,0.45259299839682304,"2025-10-02","1692","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5737",40.821293388977274,0,256.2008610371406,"0.5","0.41",258.96633803600616,7.090098885646651,"2025-10-02","1813","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5738",34.21955121429452,0,373.4723943539788,"0.42","0.61",287.2528280233117,0.8765157808285451,"2025-10-02","1752","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5739",32.667894527655996,0,252.0784897592487,"0.46","0.39",277.0708730585411,0.9336266403331905,"2025-10-02","0966","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5740",32.715045129117335,0,304.3054614137427,"0.42","0.38",259.416049607684,0.29030472324519374,"2025-10-02","1776","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5741",30.40609009308125,0,337.2670535597126,"0.6","0.53",291.94762022039833,3.067421282239088,"2025-10-02","0848","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5742",33.17429648430068,0,290.0821975423533,"0.47","0.4",293.02167170519544,0.47297064657225735,"2025-10-02","1986","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5743",46.47200799120328,0,328.0062638297085,"0.48","0.65",274.7781630996038,1.7061725359727251,"2025-10-02","0728","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5744",46.23139905243924,0,244.4354251379162,"0.51","0.49",257.0884267625294,1.9889804292509476,"2025-10-02","0535","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5745",41.99211367848714,0,350.28630700114616,"0.63","0.72",294.0323259419139,2.5210854451223956,"2025-10-02","0785","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5746",35.52979632510427,0,351.6958886891724,"0.55","0.42",235.2510182896093,1.5035273086381435,"2025-10-02","2083","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5747",41.556033069413,0,291.54207656670775,"0.36","0.57",316.23719578262387,1.484995699723354,"2025-10-02","2035","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5748",36.86180104246832,0,264.86243795810327,"1.24","1.11",359.27885724289825,4.740451443913417,"2025-10-02","0517","D","Terra","45","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5749",46.86640379174188,0,316.9218807433279,"0.4","0.37",298.46067756893154,2.9123526112854328,"2025-10-02","0895","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5750",19.78290335592933,0,356.47894207381296,"1.09","1.04",376.45792288309525,53.40735212525591,"2025-10-02","2288","N","Terra","100","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5751",48.301632364198866,0,276.57484497997575,"0.44","0.39",266.5793238846841,1.5008822551418637,"2025-10-02","0829","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5752",33.058763016939615,0,305.16596290624545,"0.47","0.64",265.91994205007103,0.9844462185120881,"2025-10-02","0680","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5753",45.138875865131475,0,331.1695206670051,"0.49","0.4",258.0271595276514,0.595067386771376,"2025-10-02","0625","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5754",39.33192930502248,0,266.37687272518656,"0.46","0.47",298.6245357545183,0.9879905266289506,"2025-10-02","2256","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5755",45.139236847199676,0,244.82701290133951,"0.4","0.37",215.1315420043303,1.1124832592788065,"2025-10-02","0319","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5756",35.18722324300565,0,311.07993708041755,"0.45","0.47",255.36624018494967,1.0511629042348076,"2025-10-02","0756","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5757",16.27237286614248,0,362.3530888366113,"0.57","0.52",371.5649748788464,5.693319788500786,"2025-10-02","0318","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5758",33.246533855540065,0,301.9132925722338,"0.42","0.45",306.43498223452536,0.34815940878914114,"2025-10-02","1800","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5759",31.919749281420525,0,359.10444287859895,"0.43","0.38",309.08521990767366,2.6599175041054375,"2025-10-02","0761","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5760",47.3549649308297,0,278.28852052348634,"0.35","0.56",319.0413518492619,1.0040637240039072,"2025-10-02","2266","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5761",39.135235037688254,0,264.7175875960511,"0.38","0.36",336.1627966514704,1.4433031533651675,"2025-10-02","1717","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5762",21.95378430589837,0,332.7108857787214,"0.51","0.41",289.74706774593284,1.012988633943497,"2025-10-02","2255","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5763",41.520953741442064,0,343.65263337925006,"0.4","0.44",263.4652049733545,1.3301881566499578,"2025-10-02","1944","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5764",31.12604874210016,0,383.43890228137025,"0.42","0.38",249.62898734805344,1.4841821440366825,"2025-10-02","2349","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5765",37.66791743755573,0,286.9110183630081,"0.7","0.75",358.40566186470096,1.2037747936660224,"2025-10-02","2324","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5766",48.23992146797124,0,333.0937946091697,"0.39","0.36",284.12305527573807,2.998340136210008,"2025-10-02","1954","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5767",49.19722891495336,0,359.1342506555044,"0.55","0.51",261.04355453017286,8.707225813355734,"2025-10-02","0199","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5768",31.339489033102325,0,290.7591322785333,"0.42","0.38",255.29244718276988,1.7179358662528867,"2025-10-02","2116","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5769",19.462066994251114,0,316.1727166315945,"0.42","0.38",268.68610287117156,1.5117932898676403,"2025-10-02","1810","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5770",34.35245284685114,0,312.4274850293036,"0.35","0.56",277.1375093080742,2.2247678200692005,"2025-10-02","0087","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5771",35.933649943055556,0,237.09202370212986,"0.54","0.51",363.3699963571082,0.8371721763955,"2025-10-02","1614","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5772",34.547979394536966,0,285.64859579082713,"0.61","0.53",292.19472130404876,0.8349498094738665,"2025-10-02","1446","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5773",44.5728117667789,0,298.4134029481017,"0.5","0.66",289.1881921928771,0.3334630763026698,"2025-10-02","2310","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5774",30.991180128071235,0,471.483013256457,"0.36","0.57",313.4515987296109,7.022105976167667,"2025-10-02","1725","N","N","h","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5775",39.00166606197016,0,328.1875444070527,"0.41","0.61",253.75269937386594,0.5993917007730976,"2025-10-02","1606","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5776",39.98899681072605,0,297.2384883998715,"0.65","0.73",230.4656766628016,1.146589223897325,"2025-10-02","1829","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5777",34.15697476466383,0,247.13264611887337,"0.76","0.77",235.85387918172586,9.36998296397236,"2025-10-02","1854","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5778",42.65099967813834,0,274.0208051622792,"1","1",332.75461037585876,7.654519186174905,"2025-10-02","0235","N","Terra","69","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5779",32.78731960333014,0,337.6062515123321,"0.52","0.41",301.58068912841094,0.7406526326875457,"2025-10-02","0039","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5780",44.04381220260188,0,322.341267873119,"0.48","0.65",313.8608754317764,1.540933357120662,"2025-10-02","1207","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5781",47.43164029297467,0,296.47855267492,"0.48","0.48",294.1272495750841,1.5834896688968931,"2025-10-02","1227","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5782",41.41776696129763,0,322.7743652016413,"0.5","0.66",295.5542198977871,2.8176624932507406,"2025-10-02","0535","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5783",19.536460635092787,0,320.95550708117486,"0.42","0.38",320.8294467123706,2.192622778546663,"2025-10-02","1758","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5784",31.575557760257425,0,262.38120227912987,"0.38","0.36",282.47917400259814,0.2457396279010312,"2025-10-02","1433","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5785",34.33196243607542,0,315.470118684336,"0.47","0.64",322.37743578939444,1.0081069234023288,"2025-10-02","2136","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5786",32.72018655237263,0,297.485862472269,"2.07","1.4",327.60683428774803,58.271254740908,"2025-10-02","0217","N","Terra","100","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5787",43.59264198125497,0,316.79051601180987,"0.51","0.49",260.1912608349497,0.9061650548332626,"2025-10-02","2217","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5788",33.24845437651535,0,265.92656276589395,"0.4","0.44",328.3668815536549,0.6971645046402584,"2025-10-02","0411","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5789",41.983768072918075,0,305.47345118687355,"0.48","0.48",289.39199838530556,0.7178951578817756,"2025-10-02","1514","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5790",68.93017900810297,0,256.70663522416675,"0.39","0.37",212.2532357751995,0.7478270980880481,"2025-10-02","0293","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5791",31.723063585315867,0,390.0620955462697,"0.43","0.38",344.955843807322,2.4685571622898883,"2025-10-02","0417","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5792",34.498441102573665,0,236.74635781628876,"0.58","0.52",304.9153507013801,0.9611087872109436,"2025-10-02","1941","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5793",40.08449650485758,0,345.69521199965226,"0.45","0.39",343.49945277424945,0.6269321401248034,"2025-10-02","0357","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5794",40.02243739845255,0,337.4605291676258,"0.43","0.62",358.8901404907981,1.4179661395742824,"2025-10-02","1023","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5795",29.147895807650706,0,360.64711613740315,"0.52","0.42",341.8624470487866,2.610485455715476,"2025-10-02","1663","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5796",28.296173769601396,0,343.87953694341627,"0.39","0.36",249.31481284118118,0.6654111252900581,"2025-10-02","0322","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5797",37.37621875549196,0,341.37656980826745,"0.39","0.36",253.05523298538424,0.5072268420910959,"2025-10-02","1642","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5798",38.16317749860769,0,279.387017899403,"0.42","0.45",319.2734984302818,2.8296414219893506,"2025-10-02","2152","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5799",30.271872011244028,0,306.9549850826495,"0.41","0.45",270.32335082803434,1.7268901409903472,"2025-10-02","2169","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5800",37.85197958045578,0,294.4307048279291,"0.45","0.47",305.77025193601014,0.7781911330723148,"2025-10-02","2101","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5801",47.51449373302785,0,349.313339259152,"0.4","0.37",310.6785431544792,2.3174554297553973,"2025-10-02","1036","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5802",32.03535079575094,0,314.71148051093104,"0.44","0.38",264.35100160685965,3.5141599556090277,"2025-10-02","0005","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5803",46.99235902746601,0,296.12193853040264,"0.39","0.36",292.3078642511716,2.2333464627674657,"2025-10-02","2282","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5804",41.48278394683723,0,293.74854794807607,"0.48","0.65",267.78001275195095,3.5958300688578757,"2025-10-02","2204","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5805",41.857727799433185,0,339.18990874906245,"0.37","0.58",297.98085944370956,0.9189796688569097,"2025-10-02","0084","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
"5806",30.938858484881425,0,279.6048385776172,"0.45","0.47",270.0769637677056,2.0968366580687823,"2025-10-02","1144","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.616"
